transaction_id,amount,transaction_hour,customer_age,transactions_last_24h,avg_transaction_amount,distance_from_last_transaction,is_new_device,is_international,failed_attempts,merchant_risk,is_fraud
2288,852.75,23,28,7,542.25,103.76,0,0,1,3,0
2289,603.35,6,56,2,313.16,16.71,0,0,1,3,0
2290,4547.67,22,49,6,335.79,21.44,0,0,1,1,0
2291,6241.02,19,21,0,476.44,79.96,0,0,2,2,0
2292,2918.6,3,18,3,544.64,23.3,0,0,1,2,0
2293,1194.3,10,43,4,127.66,95.38,1,0,0,3,1
2294,488.69,7,50,2,656.63,30.37,0,0,0,3,0
2295,477.97,5,34,2,75.01,42.09,1,0,1,4,1
2296,1849.21,9,44,3,1847.04,41.15,0,0,0,3,0
2297,1666.36,6,59,4,146.85,6.35,0,0,1,2,0
2298,4454.18,6,22,4,771.05,21.92,0,0,0,2,0
2299,2101.59,3,24,0,747.33,13.83,0,0,2,4,0
2300,243.94,2,42,0,1946.6,57.45,0,0,0,3,0
2301,3139.9,23,25,4,742.04,135.64,1,0,1,5,1
2302,404.21,6,51,5,614.38,11.94,0,0,1,1,0
2303,746.97,3,58,4,855.87,4.78,0,0,1,5,0
2304,1408.39,12,21,4,436.24,35.32,0,0,0,2,0
2305,8068.05,19,29,6,441.5,24.78,0,0,0,3,0
2306,24585.66,16,48,2,789.35,1.82,0,0,0,4,0
2307,2011.68,6,28,3,525.98,127.31,0,0,0,3,0
2308,913.06,16,54,2,1111.08,140.8,0,0,1,4,0
2309,1871.52,3,61,1,328.63,94.99,0,0,2,4,0
2310,2664.19,10,53,7,1424.59,16.46,0,0,1,4,1
2311,795.79,2,62,3,968.93,6.53,0,0,0,2,1
2312,6602.55,10,39,2,678.89,44.89,0,0,0,3,0
2313,1380.32,2,18,5,193.99,16.53,0,0,0,4,0
2314,1803.97,11,67,4,1300.05,11.26,0,0,1,2,0
2315,2134.36,0,21,5,3197.14,51.26,0,0,0,3,0
2316,1671.68,3,53,2,458.88,69.39,0,1,0,3,0
2317,2537.51,13,25,3,1322.51,37.46,0,0,1,2,0
2318,591.55,0,42,0,606.85,19.28,0,0,0,1,0
2319,627.47,13,45,7,276.56,35.93,0,0,1,2,0
2320,364.98,12,69,7,360.04,45.78,1,0,0,2,0
2321,1701.9,12,55,2,610.53,2.66,0,0,2,5,0
2322,2389.73,23,53,2,955.93,29.33,0,1,1,4,0
2323,1733.28,14,53,3,206.8,45.61,0,0,2,4,0
2324,5851.73,16,60,4,378.39,6.93,0,0,0,2,0
2325,1090.51,11,58,2,682.92,29.79,0,0,2,4,0
2326,2140.39,21,63,5,242.69,21.29,0,0,1,2,0
2327,368.08,22,21,1,910.37,101.2,0,0,1,2,0
2328,744.64,13,30,0,2641.32,33.61,0,0,1,3,0
2329,2198.52,11,55,4,613.24,27.78,0,0,2,1,0
2330,2563.43,17,62,1,1197.6,13.98,0,0,1,3,0
2331,817.32,3,42,1,239.69,157.88,1,0,0,1,0
2332,1020.86,13,20,2,401.61,162.42,1,0,0,2,0
2333,240.36,18,49,1,1473.89,22.84,0,0,1,2,0
2334,767.37,12,56,1,223.33,132.28,0,0,1,4,0
2335,2671.47,22,18,1,376.96,48.2,1,0,1,4,0
2336,1949.26,17,28,3,1659.58,75.94,0,0,0,3,0
2337,1809.25,10,19,4,408.31,4.71,0,0,0,2,0
2338,1152.6,5,22,3,134.3,1.08,0,1,2,3,0
2339,1104.41,8,39,2,423.7,36.09,1,0,1,1,1
2340,566.61,11,63,3,2684.0,3.95,0,1,0,2,0
2341,2205.76,18,30,2,2104.4,111.14,1,0,0,4,0
2342,1670.66,13,65,3,624.42,85.78,0,0,1,5,1
2343,1793.67,14,40,2,551.88,62.73,0,0,0,2,0
2344,648.05,10,64,4,4390.82,1.59,1,0,1,3,0
2345,127.31,5,48,2,314.6,30.66,0,1,1,4,0
2346,3285.1,13,52,4,398.07,4.07,0,0,1,1,1
2347,679.37,2,55,1,1552.31,132.0,0,0,0,1,0
2348,462.77,18,58,2,332.59,47.42,1,0,4,1,0
2349,2193.99,19,52,4,891.92,8.51,0,0,0,4,0
2350,740.99,10,62,4,247.37,41.12,0,0,0,3,0
2351,3165.09,23,30,2,2191.07,6.31,0,1,0,2,0
2352,2032.47,16,24,7,470.65,7.87,1,0,0,4,1
2353,2172.36,16,22,2,395.56,4.22,0,0,1,5,0
2354,279.79,22,46,1,338.84,102.68,0,0,1,2,0
2355,3684.7,2,25,0,265.11,39.45,0,0,0,4,0
2356,1424.04,13,25,3,502.95,19.87,0,0,2,2,0
2357,758.03,6,24,2,100.82,0.03,0,1,1,3,0
2358,1265.71,18,36,2,278.07,31.94,0,0,0,5,0
2359,185.63,2,56,4,674.19,35.95,0,0,1,2,1
2360,1650.2,1,40,1,713.76,20.52,0,0,0,5,0
2361,391.75,16,53,2,628.61,33.11,0,0,1,3,0
2362,283.53,8,59,2,362.42,5.31,0,0,1,2,0
2363,239.28,21,49,3,2232.56,127.59,1,0,1,5,1
2364,3336.54,5,62,1,1333.23,14.94,1,0,1,1,0
2365,584.49,23,21,3,611.99,148.31,1,0,0,2,0
2366,5083.36,20,47,2,606.56,33.95,1,1,0,5,1
2367,641.75,8,68,6,455.12,97.15,1,0,1,3,0
2368,198.87,4,59,4,397.64,43.04,1,1,1,1,0
2369,359.05,1,56,4,586.77,93.03,0,1,1,3,0
2370,3773.7,21,22,2,1416.83,0.51,0,0,3,4,0
2371,938.33,14,20,1,465.23,10.32,0,1,3,4,0
2372,633.79,8,39,9,1852.66,21.84,0,0,0,3,0
2373,1286.93,18,45,6,395.15,17.56,0,0,1,5,1
2374,1811.27,9,39,3,2193.13,146.62,0,0,0,4,0
2375,3352.29,3,39,4,524.35,25.1,0,0,1,3,0
2376,4668.06,9,51,3,1146.31,178.98,1,0,2,2,0
2377,765.27,7,46,4,4107.8,52.64,0,0,0,1,0
2378,291.18,21,60,5,4603.81,90.26,0,1,0,4,1
2379,725.26,12,59,2,227.29,25.03,0,0,1,2,0
2380,1422.66,6,30,2,1520.76,10.54,1,1,2,4,1
2381,418.32,6,24,4,312.52,2.59,0,1,1,1,0
2382,421.09,3,27,1,898.01,53.41,0,0,0,2,0
2383,1546.56,14,45,7,983.44,178.42,0,0,1,4,0
2384,1044.56,11,21,2,1324.75,6.29,0,1,3,1,0
2385,1133.2,15,49,5,238.94,73.87,0,0,2,3,0
2386,513.63,5,39,5,259.07,22.68,0,0,0,5,0
2387,870.96,8,37,5,343.12,251.51,0,0,1,5,0
2388,435.18,2,65,1,1060.58,102.02,0,0,1,3,0
2389,2670.97,7,37,5,809.54,13.12,0,0,1,4,0
2390,3087.91,6,23,5,924.45,72.57,0,0,0,5,0
2391,173.09,3,26,2,259.52,66.26,0,0,0,4,0
2392,432.89,12,45,4,760.49,72.07,0,0,2,3,0
2393,245.54,18,30,5,392.64,4.32,0,0,0,4,0
2394,572.48,6,48,6,406.51,82.88,0,0,0,3,0
2395,1008.85,9,56,3,600.41,15.15,1,0,2,2,0
2396,257.33,11,67,3,197.81,44.63,0,0,0,5,0
2397,436.22,2,31,4,1016.8,6.13,0,1,3,5,0
2398,401.84,23,39,1,211.33,40.84,0,0,0,5,0
2399,1349.2,11,54,2,478.68,118.45,0,0,2,2,0
2400,1175.38,18,62,10,1204.03,9.75,0,1,1,1,0
2401,532.86,14,41,5,198.5,96.57,0,0,2,5,1
2402,1308.74,7,25,3,216.54,28.59,0,1,2,4,0
2403,634.81,11,32,3,1523.04,19.45,0,0,2,5,0
2404,835.76,19,68,2,281.49,2.94,0,0,0,3,0
2405,5845.64,5,58,3,1442.67,37.59,0,0,0,2,0
2406,4190.02,9,23,2,945.24,11.15,0,0,0,1,0
2407,298.99,1,40,5,227.71,140.75,0,1,1,5,0
2408,2514.26,23,42,2,762.78,13.6,0,0,1,2,0
2409,2468.58,12,48,5,955.64,44.19,0,0,2,5,0
2410,347.84,6,63,3,217.99,40.88,0,0,0,4,0
2411,2486.86,7,46,2,698.29,20.54,1,0,0,5,0
2412,5104.78,22,40,4,1298.01,95.55,0,0,0,5,0
2413,356.9,15,27,3,623.03,10.12,0,0,1,2,0
2414,438.12,10,26,4,749.85,84.93,0,0,0,4,0
2415,3034.07,3,66,3,594.64,11.63,0,0,0,3,0
2416,1438.7,16,30,2,1508.37,1.99,0,0,0,3,0
2417,1903.55,15,49,5,615.42,143.99,0,0,1,5,0
2418,1541.62,18,66,2,380.62,50.71,0,0,1,2,0
2419,1620.83,22,68,1,555.78,49.78,0,0,1,2,0
2420,291.06,10,62,4,190.37,15.4,0,0,1,2,0
2421,3125.4,6,58,2,59.66,7.49,0,0,0,5,0
2422,3531.9,12,18,5,342.98,61.22,0,0,1,4,0
2423,871.84,18,18,3,2251.47,36.57,0,0,1,4,0
2424,1049.98,16,54,4,1502.77,19.13,0,0,1,5,0
2425,237.2,21,57,2,178.67,19.05,0,0,0,2,0
2426,1834.0,12,35,1,287.36,110.03,0,0,0,3,1
2427,1943.13,11,53,3,403.78,110.21,0,0,2,4,0
2428,1030.51,6,48,3,570.88,16.05,0,0,0,5,0
2429,3375.68,0,18,5,291.67,79.03,1,0,0,4,1
2430,785.19,0,64,5,407.48,12.85,0,0,2,2,1
2431,1928.71,19,69,1,1509.94,82.5,0,0,0,5,0
2432,395.57,22,53,2,298.93,6.75,0,1,1,1,1
2433,1071.11,13,26,6,1042.66,70.97,0,0,2,3,0
2434,921.17,14,39,1,1223.58,40.56,0,1,1,3,1
2435,1373.76,10,45,3,4531.91,6.26,0,0,1,3,0
2436,757.84,23,43,3,383.81,47.82,0,0,0,5,0
2437,961.53,8,69,4,271.91,10.68,0,0,1,1,0
2438,2505.01,16,27,4,168.02,10.79,1,1,0,1,0
2439,708.56,3,64,5,1128.2,29.65,1,0,1,2,0
2440,219.95,19,20,2,937.16,166.61,0,0,1,1,0
2441,6308.06,18,19,1,612.28,111.39,0,1,0,1,0
2442,4365.35,6,54,1,861.36,87.57,0,0,0,1,0
2443,301.19,0,48,3,710.79,95.24,0,0,1,2,0
2444,2185.74,8,50,4,479.66,34.39,0,0,1,5,0
2445,663.17,12,49,5,508.48,23.48,0,0,1,5,0
2446,1427.22,23,60,6,615.58,107.7,1,0,2,5,0
2447,1471.77,1,29,5,4727.07,4.22,0,0,3,4,1
2448,867.48,1,20,2,1378.0,277.27,0,0,0,2,1
2449,500.81,23,65,4,261.89,40.26,0,0,2,5,0
2450,549.75,14,43,3,913.9,38.88,0,0,0,5,0
2451,438.7,16,31,3,661.42,17.26,0,0,0,5,0
2452,477.32,12,29,4,2820.51,9.34,1,0,1,1,0
2453,1025.38,6,69,1,1820.82,57.02,0,0,0,3,0
2454,536.06,8,43,1,613.65,22.45,0,0,2,3,0
2455,2169.07,11,33,6,650.25,18.01,0,0,1,3,0
2456,4852.48,2,25,1,267.93,8.86,0,0,0,5,0
2457,613.97,22,66,2,1123.25,38.3,0,0,1,1,0
2458,1393.26,21,66,2,1664.42,44.37,0,1,0,2,0
2459,1807.47,14,45,2,733.19,29.27,1,1,0,2,1
2460,1758.12,6,24,4,821.9,0.61,0,0,1,3,0
2461,1183.17,22,32,6,512.24,33.83,0,0,1,5,0
2462,2304.65,0,58,5,1346.72,15.87,0,0,1,2,0
2463,1776.23,13,53,2,227.48,7.46,1,0,2,4,0
2464,318.09,18,25,3,271.83,43.09,0,0,0,2,0
2465,2615.36,15,27,4,1398.66,55.62,0,0,1,5,0
2466,2663.22,9,32,2,215.2,36.57,0,0,1,2,0
2467,511.18,0,35,4,400.7,47.63,0,0,0,5,0
2468,1139.04,4,63,1,532.29,46.64,0,0,1,1,0
2469,2171.84,2,54,0,969.66,6.63,0,0,1,2,0
2470,889.52,16,58,3,752.3,12.16,0,0,1,2,0
2471,3206.64,17,62,4,56.7,0.48,0,0,1,3,1
2472,11659.45,20,68,1,1058.7,200.6,1,0,3,5,1
2473,499.7,18,60,5,557.37,11.86,1,0,1,1,0
2474,275.6,21,61,2,1561.23,84.29,0,0,0,1,0
2475,1485.96,21,52,1,306.17,75.99,0,1,0,3,0
2476,2256.48,17,19,2,2346.31,61.04,1,0,0,5,0
2477,870.56,15,39,4,259.71,29.87,0,0,0,3,0
2478,4690.34,1,32,2,459.39,43.84,1,1,1,3,0
2479,287.55,14,54,0,1822.81,10.31,0,0,1,5,0
2480,2192.77,12,56,1,4039.96,5.61,0,0,0,3,0
2481,598.33,12,53,2,260.09,21.67,0,0,0,2,0
2482,6120.37,15,22,5,4888.75,87.32,0,0,0,5,0
2483,8042.66,7,65,3,99.11,41.51,0,0,1,4,1
2484,509.46,10,32,4,1217.72,72.17,0,0,0,5,0
2485,632.98,7,44,2,2722.04,110.51,0,0,1,1,0
2486,2590.45,21,33,3,291.32,41.11,0,0,2,2,0
2487,744.62,9,53,1,1777.75,22.89,0,0,3,2,1
2488,1047.95,22,55,0,441.86,96.79,0,0,1,4,0
2489,1124.83,0,35,0,365.08,13.04,0,0,0,2,0
2490,160.83,11,52,3,224.78,1.25,0,1,0,2,1
2491,1081.56,8,42,1,624.48,2.6,0,0,1,2,0
2492,550.19,4,39,4,745.8,43.64,0,0,0,4,1
2493,669.73,8,48,1,255.94,111.44,0,0,1,4,0
2494,4645.4,15,54,4,2078.71,41.54,0,0,0,4,0
2495,312.15,17,51,2,409.02,26.31,0,0,3,2,0
2496,2473.04,7,40,1,644.97,43.03,0,0,0,5,0
2497,829.68,22,33,1,800.6,55.6,0,0,0,5,0
2498,829.02,10,23,3,7307.43,71.04,0,0,1,1,0
2499,2417.22,19,32,1,1855.91,21.33,1,0,2,5,0
2500,1540.79,18,35,4,1277.25,24.46,0,1,1,3,0
2501,1940.33,3,55,3,467.25,1.2,0,0,1,5,0
2502,2887.61,19,30,5,897.04,52.44,1,0,1,4,0
2503,787.36,9,41,1,974.27,74.97,0,0,1,3,0
2504,594.53,23,30,5,648.93,35.76,0,0,2,2,0
2505,370.5,12,18,3,1431.5,23.62,0,1,0,4,1
2506,480.39,19,65,5,8142.41,20.26,1,0,1,5,0
2507,20933.26,13,53,2,273.68,51.79,0,0,0,2,0
2508,3807.32,20,66,6,926.2,20.08,0,1,0,1,0
2509,283.99,1,35,2,909.5,45.7,0,0,0,4,0
2510,292.23,3,65,3,550.24,130.84,0,1,0,3,0
2511,1775.55,6,50,2,389.34,20.07,1,0,1,4,1
2512,1895.55,18,55,5,373.55,3.54,1,1,1,3,0
2513,1898.62,16,60,2,3996.36,103.58,0,0,1,3,0
2514,849.84,15,23,3,755.09,15.98,0,1,0,1,0
2515,967.34,12,34,4,1496.09,223.56,0,0,1,3,0
2516,1522.15,23,21,5,531.71,91.67,0,0,0,2,0
2517,1194.99,23,31,1,940.47,27.83,0,0,2,3,0
2518,119.19,21,47,4,1005.49,49.47,0,1,2,3,0
2519,871.49,22,63,3,549.34,16.25,0,0,2,3,0
2520,468.06,17,37,7,821.54,4.4,0,0,2,4,0
2521,1306.64,20,25,3,1857.6,37.31,0,0,0,3,0
2522,21704.16,11,19,4,273.09,27.64,0,1,2,4,0
2523,1583.64,22,54,3,796.79,175.19,0,0,0,4,0
2524,801.49,0,21,6,1051.35,45.5,0,1,1,5,0
2525,2756.73,14,27,3,1259.82,68.75,1,0,1,1,0
2526,1777.01,2,37,1,1433.55,7.27,1,1,1,1,0
2527,1669.19,5,52,2,1187.19,64.31,0,0,1,1,0
2528,2011.93,13,65,3,1729.54,2.9,1,0,0,3,0
2529,8574.46,22,27,1,480.87,47.47,0,0,2,5,0
2530,353.93,5,45,4,2136.33,91.18,0,0,0,5,0
2531,1760.99,0,32,2,734.28,32.99,1,0,1,1,0
2532,434.25,19,53,2,1337.86,12.11,0,0,1,1,0
2533,1911.25,5,18,4,233.41,29.32,0,0,0,1,0
2534,437.6,7,39,2,1130.53,91.98,0,0,0,4,0
2535,722.44,14,44,2,752.49,62.66,0,0,1,4,0
2536,816.4,13,46,3,522.94,46.5,1,1,0,3,0
2537,2909.73,15,32,1,1873.28,59.18,1,0,0,2,0
2538,2747.52,19,27,0,795.96,89.85,1,0,0,4,0
2539,315.54,22,37,7,781.58,8.24,0,0,1,5,0
2540,1158.56,15,39,4,212.11,92.23,0,0,0,4,0
2541,539.38,18,67,5,384.19,82.15,1,1,0,5,1
2542,311.53,23,65,3,770.62,32.46,0,1,2,5,0
2543,882.7,0,26,3,387.82,25.78,0,1,0,4,0
2544,805.54,3,68,0,2125.1,134.82,0,0,0,4,1
2545,12415.69,23,49,1,525.99,85.58,1,0,0,1,1
2546,1690.8,9,34,1,307.58,224.0,0,0,1,5,0
2547,276.55,19,59,6,272.32,51.33,0,1,2,3,0
2548,623.42,17,36,4,597.84,1.6,0,0,0,2,0
2549,3045.39,1,57,2,1314.29,8.36,0,0,0,4,0
2550,8852.39,3,44,3,313.7,85.83,0,0,0,1,0
2551,224.53,14,68,4,288.21,50.94,0,0,0,2,0
2552,167.35,3,54,4,419.51,11.04,0,0,0,3,0
2553,7122.15,15,51,1,630.22,0.6,0,0,0,4,0
2554,1619.08,14,64,3,285.53,15.25,0,0,1,1,0
2555,460.22,17,66,3,732.9,7.4,0,0,0,1,0
2556,1871.75,6,27,6,2310.27,104.47,1,0,1,4,0
2557,78.59,14,47,1,657.89,107.19,0,1,0,5,1
2558,1100.34,21,38,2,479.91,92.36,0,0,1,4,1
2559,1522.06,10,38,3,1627.23,4.97,0,0,2,1,0
2560,2763.55,18,51,2,264.68,7.25,0,0,3,3,0
2561,397.86,7,26,5,1016.89,7.28,0,0,1,3,0
2562,1194.74,23,51,3,679.56,14.95,1,0,0,3,0
2563,434.66,0,67,1,2576.07,3.78,0,0,3,1,0
2564,1415.71,2,29,3,1813.99,199.68,0,0,3,4,1
2565,447.94,4,64,2,139.13,96.6,0,1,2,4,0
2566,729.16,17,38,3,786.41,3.58,0,0,0,4,0
2567,405.12,11,37,2,206.97,7.76,1,0,2,5,0
2568,2103.03,11,23,4,1656.6,15.21,0,0,1,5,0
2569,2587.51,20,67,2,310.35,74.59,1,1,0,4,0
2570,867.3,18,62,2,1248.38,62.61,0,0,1,5,0
2571,1139.38,8,53,5,1671.02,49.78,0,0,3,5,0
2572,257.6,10,29,3,154.87,121.63,0,0,0,4,0
2573,812.67,16,58,1,2162.09,1.85,0,1,2,4,0
2574,1042.94,15,48,4,1633.25,8.79,0,0,1,1,0
2575,15075.0,3,19,3,286.38,10.52,1,0,0,4,1
2576,360.7,9,33,3,1684.21,3.08,1,0,0,4,1
2577,4741.82,21,18,1,254.92,48.15,0,1,1,4,1
2578,2971.61,14,21,3,1375.88,11.77,0,0,0,4,0
2579,1451.91,18,64,5,618.33,32.95,0,0,0,2,0
2580,6365.32,2,69,2,213.63,57.83,1,0,0,2,0
2581,1590.98,20,18,0,2166.59,45.24,1,1,0,3,0
2582,1618.34,22,69,3,2162.33,17.13,1,0,1,4,1
2583,1039.9,4,64,4,775.85,26.74,1,0,0,5,0
2584,3727.78,10,52,3,677.21,20.76,0,1,1,2,0
2585,3282.86,23,30,3,482.58,95.68,1,0,2,2,0
2586,586.59,4,67,5,1035.44,27.23,0,0,0,1,0
2587,293.17,6,62,2,922.48,3.18,0,0,0,5,0
2588,895.18,5,59,2,2255.42,48.29,0,0,1,5,1
2589,492.73,12,48,2,786.95,11.01,1,0,1,2,0
2590,1029.14,1,37,3,2038.33,20.67,0,0,0,1,0
2591,3779.84,18,24,2,150.15,19.85,1,0,0,3,0
2592,694.16,10,57,4,1272.01,3.76,0,0,4,4,0
2593,1050.66,19,50,3,766.91,150.74,0,0,0,5,0
2594,1162.15,4,45,1,886.42,39.6,1,0,1,4,0
2595,2561.71,8,67,3,2849.15,8.49,0,0,0,4,0
2596,115.94,5,61,5,1612.75,40.57,0,0,0,4,0
2597,597.83,16,67,5,502.57,30.04,0,0,0,3,0
2598,1354.63,18,61,3,336.36,21.15,0,0,1,4,0
2599,3641.24,22,37,4,143.59,31.98,0,0,1,3,0
2600,670.55,7,49,5,953.64,55.38,0,0,0,2,0
2601,167.91,6,26,3,1779.24,11.13,0,0,0,2,0
2602,2037.97,4,51,3,1834.38,38.6,1,0,0,1,0
2603,580.93,14,31,0,481.61,83.83,0,0,0,5,0
2604,333.73,9,21,4,1809.28,12.58,0,0,0,1,0
2605,587.37,23,46,3,1838.08,36.24,0,0,1,5,0
2606,911.85,15,32,3,1440.52,168.68,1,0,1,5,1
2607,599.0,8,34,1,693.67,80.6,0,0,0,2,0
2608,120.84,6,36,1,641.48,44.95,0,0,0,1,0
2609,2689.38,10,55,3,1020.48,69.14,0,0,1,3,0
2610,3924.03,8,26,3,1148.05,37.29,1,0,0,3,0
2611,2103.85,16,44,1,455.02,215.51,1,0,0,5,0
2612,351.54,8,66,5,497.98,9.27,1,0,0,3,0
2613,896.51,2,32,3,824.85,63.57,1,0,0,2,0
2614,1089.5,21,54,2,405.52,0.3,0,0,0,1,0
2615,1995.79,7,45,2,442.89,6.72,0,0,0,3,1
2616,2139.53,18,67,6,162.73,63.97,0,0,1,5,0
2617,526.28,19,21,3,296.71,71.22,1,0,0,1,0
2618,1190.34,15,38,1,1206.59,2.01,0,0,2,3,0
2619,1732.43,6,51,3,1488.68,20.31,0,0,1,3,0
2620,4702.37,6,36,0,644.58,6.29,0,0,0,4,0
2621,2218.32,19,54,3,1252.16,110.43,1,1,0,1,0
2622,2414.04,12,21,3,111.61,30.25,0,0,2,5,0
2623,1192.52,2,54,3,936.78,29.22,0,0,2,1,1
2624,4493.82,11,68,1,206.98,86.83,0,0,2,5,0
2625,1652.03,23,49,5,339.69,59.43,0,0,1,5,1
2626,463.55,7,62,10,1118.11,127.74,0,0,0,5,1
2627,4462.08,12,65,0,1280.85,139.57,1,0,1,2,0
2628,2203.72,19,29,3,144.86,18.79,0,0,1,3,0
2629,704.13,15,58,5,175.22,52.26,1,1,0,3,0
2630,678.92,6,33,4,388.9,39.02,0,0,1,3,0
2631,1475.24,3,31,5,158.63,45.29,0,0,1,2,0
2632,1742.69,11,18,5,477.67,49.08,0,0,0,3,0
2633,1335.81,16,69,0,1330.53,3.09,0,0,0,4,0
2634,1497.14,0,49,3,192.16,112.72,1,0,0,2,1
2635,6002.66,16,38,2,3328.12,7.56,0,0,1,2,0
2636,3202.04,1,21,4,539.94,27.62,0,0,0,3,0
2637,1326.95,5,26,1,895.83,17.27,0,0,1,4,0
2638,2811.04,11,68,1,292.17,40.34,0,0,1,5,0
2639,390.52,10,63,0,1530.14,162.84,0,0,0,5,1
2640,1632.6,20,39,4,801.98,26.59,0,0,3,3,0
2641,6696.27,10,29,4,815.34,46.21,0,0,3,1,0
2642,881.79,17,47,2,906.34,7.61,0,0,0,3,0
2643,469.83,7,47,1,236.34,31.09,0,0,1,3,0
2644,571.3,6,49,1,923.76,123.72,0,0,1,3,0
2645,368.84,13,53,2,1168.45,134.72,0,0,1,5,1
2646,500.32,15,24,3,195.47,39.53,0,0,0,3,0
2647,757.1,11,34,0,536.15,73.18,0,0,3,4,1
2648,268.93,8,18,5,520.08,0.16,1,0,0,1,0
2649,1113.9,19,31,3,688.09,37.91,1,0,0,3,0
2650,2703.43,22,64,3,1184.76,65.93,0,0,0,1,0
2651,442.41,20,61,1,1279.86,20.01,0,0,1,2,0
2652,5010.46,15,61,1,614.09,115.71,0,0,0,1,0
2653,1827.66,20,55,0,1428.95,75.62,0,0,0,5,1
2654,3073.53,18,43,4,220.97,73.42,1,0,0,5,1
2655,568.03,15,44,3,819.84,1.07,0,0,2,5,0
2656,2577.37,8,62,2,132.78,10.16,0,1,0,1,0
2657,367.99,12,33,2,446.57,62.52,0,0,0,3,0
2658,2671.1,4,63,4,977.88,41.24,0,0,0,3,0
2659,1302.24,21,24,4,1177.7,43.19,0,0,1,4,1
2660,1906.93,18,49,0,841.43,0.75,0,0,0,3,0
2661,338.46,9,42,0,2343.14,29.17,0,0,0,5,0
2662,448.06,6,48,6,725.49,77.19,0,0,3,3,0
2663,1992.67,8,33,6,170.11,54.47,0,0,3,2,1
2664,424.81,13,58,3,107.88,42.48,0,1,1,2,0
2665,1742.73,14,31,0,300.77,59.63,0,0,2,4,0
2666,279.46,12,42,5,299.25,95.18,0,0,2,2,0
2667,2561.05,9,47,5,685.42,94.7,0,1,0,2,0
2668,319.73,13,24,3,427.91,30.44,0,1,2,5,1
2669,1905.12,20,29,6,310.62,18.39,1,0,0,4,0
2670,2050.07,22,20,2,417.28,22.82,0,0,1,4,0
2671,546.33,11,44,4,507.54,36.84,0,1,1,1,0
2672,1962.6,18,63,3,340.83,4.68,1,0,1,1,0
2673,1422.89,5,36,0,686.19,44.7,0,0,2,4,0
2674,639.8,11,60,4,1419.31,30.19,0,0,0,1,0
2675,399.99,23,54,4,395.84,71.13,0,0,0,3,0
2676,154.06,12,62,1,710.74,16.01,0,0,0,3,0
2677,1555.65,7,59,2,3483.57,3.43,0,0,4,2,0
2678,229.34,15,24,5,809.21,112.49,1,0,0,3,0
2679,1206.34,1,66,6,1591.3,3.53,0,0,2,5,0
2680,842.65,21,33,3,455.75,131.06,0,0,1,1,0
2681,2162.77,6,49,4,1694.64,34.41,1,0,0,5,0
2682,810.75,11,25,3,349.7,2.9,1,1,0,5,0
2683,788.83,6,66,2,1076.33,6.72,0,0,0,4,0
2684,2279.86,18,30,2,1574.61,38.07,0,0,0,2,0
2685,1533.12,13,28,3,2284.06,0.8,0,0,0,2,0
2686,1504.41,8,37,0,735.47,123.33,0,0,1,5,0
2687,1753.32,17,35,2,535.94,79.55,1,0,0,2,0
2688,236.14,10,54,4,220.02,35.11,0,0,0,3,0
2689,2337.39,15,23,1,627.14,130.35,0,0,3,5,0
2690,2023.27,18,37,4,1265.69,15.04,0,0,0,1,0
2691,396.75,10,49,4,1162.6,96.01,0,0,0,2,0
2692,859.13,17,63,3,654.86,81.77,0,0,1,1,0
2693,1054.36,10,61,5,894.7,43.59,0,1,0,3,0
2694,958.63,3,46,5,2532.08,19.2,1,0,0,2,1
2695,1531.28,17,21,3,1147.03,40.86,0,0,0,4,0
2696,4588.77,18,24,2,551.57,157.58,1,0,0,3,1
2697,3234.94,12,60,4,663.7,4.42,0,1,1,3,0
2698,295.24,3,37,1,1141.95,11.22,1,0,2,4,1
2699,2042.79,9,51,4,1070.1,51.63,0,0,0,1,0
2700,4142.0,21,53,3,4046.87,56.73,0,0,0,1,0
2701,1614.55,4,24,3,2491.26,8.98,0,0,2,3,1
2702,3264.89,2,50,3,292.94,82.07,0,0,1,3,0
2703,8203.12,15,32,4,395.33,131.89,0,0,0,2,0
2704,3052.48,7,69,4,1849.4,4.15,1,0,0,2,0
2705,1407.13,23,49,4,357.3,182.97,0,0,1,3,0
2706,3118.44,6,39,0,761.14,16.51,0,0,0,2,0
2707,1267.61,18,57,2,2439.54,18.47,1,0,0,4,1
2708,1123.16,13,46,4,853.78,2.3,0,0,1,2,0
2709,771.69,14,42,5,1460.21,34.4,0,0,1,3,0
2710,5236.52,16,22,8,794.03,154.79,0,0,2,1,0
2711,483.75,20,31,4,628.42,8.78,0,0,1,1,0
2712,5076.45,0,67,2,152.48,43.0,0,0,1,4,0
2713,1807.8,5,52,3,816.97,16.04,0,0,2,1,0
2714,270.61,22,19,4,435.27,0.94,0,1,1,1,0
2715,1583.91,14,42,1,1947.36,217.7,0,0,0,3,0
2716,134.29,11,33,2,88.21,62.97,0,0,1,3,0
2717,2049.82,20,63,5,443.21,66.49,1,0,2,3,0
2718,2657.74,19,33,4,2020.05,54.38,0,0,2,3,0
2719,606.46,1,28,5,3180.87,7.76,0,0,1,3,0
2720,1240.84,4,66,3,1672.7,11.58,0,0,2,2,0
2721,7740.0,8,52,3,1136.22,24.36,0,0,0,4,1
2722,661.33,19,40,3,167.46,269.82,0,0,1,3,0
2723,380.35,13,22,5,284.99,55.82,0,0,1,2,0
